status,gap,time_s,objective_value,active_vars,instance,method,restrictions,CPLEX_settings
integer optimal solution,0.0,18.326,2631.999999999999,"{'x_1_13': 1.0, 'x_2_8': 1.0, 'x_3_2': 1.0, 'x_5_7': 1.0, 'x_6_45': 1.0, 'x_7_33': 1.0, 'x_8_39': 1.0, 'x_9_10': 1.0, 'x_10_35': 1.0, 'x_12_6': 1.0, 'x_13_42': 1.0, 'x_14_22': 1.0, 'x_15_16': 1.0, 'x_16_12': 1.0, 'x_19_44': 1.0, 'x_20_49': 1.0, 'x_21_50': 1.0, 'x_22_3': 1.0, 'x_25_19': 1.0, 'x_27_36': 1.0, 'x_30_21': 1.0, 'x_31_46': 1.0, 'x_33_27': 1.0, 'x_35_25': 1.0, 'x_36_41': 1.0, 'x_37_48': 1.0, 'x_39_20': 1.0, 'x_41_31': 1.0, 'x_42_51': 1.0, 'x_43_30': 1.0, 'x_44_52': 1.0, 'x_45_43': 1.0, 'x_46_37': 1.0, 'x_48_14': 1.0, 'x_49_9': 1.0, 'x_50_1': 1.0, 'x_51_56': 1.0, 'x_52_15': 1.0, 'x_53_5': 1.0, 'x_56_53': 1.0, 'auto_7_38': 1.0, 'auto_7_40': 1.0, 'auto_7_55': 1.0, 'auto_7_58': 1.0, 'auto_7_60': 1.0, 'auto_30_17': 1.0, 'auto_30_28': 1.0, 'auto_30_29': 1.0, 'auto_30_47': 1.0, 'auto_30_59': 1.0, 'auto_43_18': 1.0, 'auto_43_23': 1.0, 'auto_43_24': 1.0, 'auto_43_26': 1.0, 'auto_43_57': 1.0, 'auto_56_4': 1.0, 'auto_56_11': 1.0, 'auto_56_32': 1.0, 'auto_56_34': 1.0, 'auto_56_54': 1.0, 'y_auto_7': 1.0, 'y_auto_30': 1.0, 'y_auto_43': 1.0, 'y_auto_56': 1.0}",longDistances_instance,Nuevo,Precedencia=Disabled,{'ns0_hf1_cuts0_ps1'}
integer optimal solution,0.0,15.258,2001.0000000000134,"{'x_1_13': 1.0, 'x_2_34': 1.0, 'x_3_55': 1.0, 'x_4_60': 1.0, 'x_5_59': 1.0, 'x_6_45': 1.0, 'x_7_33': 1.0, 'x_8_2': 1.0, 'x_9_49': 1.0, 'x_10_9': 1.0, 'x_11_22': 1.0, 'x_12_6': 1.0, 'x_13_42': 1.0, 'x_14_47': 1.0, 'x_15_52': 1.0, 'x_16_12': 1.0, 'x_17_29': 1.0, 'x_19_25': 1.0, 'x_20_39': 1.0, 'x_21_50': 1.0, 'x_22_3': 1.0, 'x_23_11': 1.0, 'x_24_4': 1.0, 'x_25_35': 1.0, 'x_27_57': 1.0, 'x_29_27': 1.0, 'x_30_21': 1.0, 'x_31_41': 1.0, 'x_33_16': 1.0, 'x_34_23': 1.0, 'x_35_10': 1.0, 'x_36_15': 1.0, 'x_37_48': 1.0, 'x_38_37': 1.0, 'x_39_8': 1.0, 'x_40_20': 1.0, 'x_41_36': 1.0, 'x_42_51': 1.0, 'x_43_30': 1.0, 'x_44_19': 1.0, 'x_45_58': 1.0, 'x_46_31': 1.0, 'x_47_38': 1.0, 'x_48_17': 1.0, 'x_49_24': 1.0, 'x_50_1': 1.0, 'x_51_56': 1.0, 'x_52_44': 1.0, 'x_53_5': 1.0, 'x_55_46': 1.0, 'x_56_53': 1.0, 'x_57_40': 1.0, 'x_58_14': 1.0, 'x_59_7': 1.0, 'x_60_43': 1.0, 'auto_46_18': 1.0, 'auto_46_26': 1.0, 'auto_46_28': 1.0, 'auto_46_32': 1.0, 'auto_46_54': 1.0, 'y_auto_46': 1.0}",longDistances_instance,Nuevo,"Min_No_Camion=Disabled, Max_Bicis=30, Max_Autos=15",{'ns0_hf1_cuts0_ps1'}
integer optimal solution,0.0,15.987,1927.0,"{'x_1_4': 1.0, 'x_2_34': 1.0, 'x_3_2': 1.0, 'x_4_24': 1.0, 'x_5_59': 1.0, 'x_6_12': 1.0, 'x_7_33': 1.0, 'x_9_49': 1.0, 'x_10_9': 1.0, 'x_11_22': 1.0, 'x_12_54': 1.0, 'x_13_42': 1.0, 'x_14_47': 1.0, 'x_15_52': 1.0, 'x_16_15': 1.0, 'x_17_50': 1.0, 'x_19_25': 1.0, 'x_20_39': 1.0, 'x_21_7': 1.0, 'x_22_55': 1.0, 'x_23_11': 1.0, 'x_24_60': 1.0, 'x_25_35': 1.0, 'x_26_3': 1.0, 'x_27_29': 1.0, 'x_28_16': 1.0, 'x_29_17': 1.0, 'x_30_21': 1.0, 'x_31_41': 1.0, 'x_33_5': 1.0, 'x_34_23': 1.0, 'x_35_10': 1.0, 'x_37_48': 1.0, 'x_38_37': 1.0, 'x_39_45': 1.0, 'x_40_57': 1.0, 'x_41_58': 1.0, 'x_42_51': 1.0, 'x_43_30': 1.0, 'x_44_19': 1.0, 'x_45_6': 1.0, 'x_46_31': 1.0, 'x_47_38': 1.0, 'x_48_13': 1.0, 'x_49_20': 1.0, 'x_50_1': 1.0, 'x_51_28': 1.0, 'x_52_44': 1.0, 'x_53_40': 1.0, 'x_54_53': 1.0, 'x_55_46': 1.0, 'x_57_27': 1.0, 'x_58_14': 1.0, 'x_59_26': 1.0, 'x_60_43': 1.0, 'auto_1_8': 1.0, 'auto_1_18': 1.0, 'auto_1_32': 1.0, 'auto_1_36': 1.0, 'auto_1_56': 1.0, 'y_auto_1': 1.0}",longDistances_instance,Nuevo,All restrictions disabled,{'ns0_hf1_cuts0_ps1'}
integer optimal solution,0.0,51.396,2001.0,"{'x_1_13': 1.0, 'x_2_34': 1.0, 'x_3_55': 1.0, 'x_4_60': 1.0, 'x_5_59': 1.0, 'x_6_45': 1.0, 'x_7_33': 1.0, 'x_8_2': 1.0, 'x_9_49': 1.0, 'x_10_9': 1.0, 'x_11_22': 1.0, 'x_12_6': 1.0, 'x_13_42': 1.0, 'x_14_47': 1.0, 'x_15_52': 1.0, 'x_16_12': 1.0, 'x_17_29': 1.0, 'x_19_25': 1.0, 'x_20_39': 1.0, 'x_21_50': 1.0, 'x_22_3': 1.0, 'x_23_11': 1.0, 'x_24_4': 1.0, 'x_25_35': 1.0, 'x_27_57': 1.0, 'x_29_27': 1.0, 'x_30_21': 1.0, 'x_31_41': 1.0, 'x_33_16': 1.0, 'x_34_23': 1.0, 'x_35_10': 1.0, 'x_36_15': 1.0, 'x_37_48': 1.0, 'x_38_37': 1.0, 'x_39_8': 1.0, 'x_40_20': 1.0, 'x_41_36': 1.0, 'x_42_51': 1.0, 'x_43_30': 1.0, 'x_44_19': 1.0, 'x_45_58': 1.0, 'x_46_31': 1.0, 'x_47_38': 1.0, 'x_48_17': 1.0, 'x_49_24': 1.0, 'x_50_1': 1.0, 'x_51_56': 1.0, 'x_52_44': 1.0, 'x_53_5': 1.0, 'x_55_46': 1.0, 'x_56_53': 1.0, 'x_57_40': 1.0, 'x_58_14': 1.0, 'x_59_7': 1.0, 'x_60_43': 1.0, 'auto_46_18': 1.0, 'auto_46_26': 1.0, 'auto_46_28': 1.0, 'auto_46_32': 1.0, 'auto_46_54': 1.0, 'y_auto_46': 1.0}",longDistances_instance,Nuevo,Exclusivos=Enabled,{'ns0_hf1_cuts0_ps1'}
integer optimal solution,0.0,16.154,1927.0,"{'x_1_4': 1.0, 'x_2_34': 1.0, 'x_3_2': 1.0, 'x_4_24': 1.0, 'x_5_59': 1.0, 'x_6_12': 1.0, 'x_7_33': 1.0, 'x_9_49': 1.0, 'x_10_9': 1.0, 'x_11_22': 1.0, 'x_12_54': 1.0, 'x_13_42': 1.0, 'x_14_47': 1.0, 'x_15_52': 1.0, 'x_16_15': 1.0, 'x_17_50': 1.0, 'x_19_25': 1.0, 'x_20_39': 1.0, 'x_21_7': 1.0, 'x_22_55': 1.0, 'x_23_11': 1.0, 'x_24_60': 1.0, 'x_25_35': 1.0, 'x_26_3': 1.0, 'x_27_29': 1.0, 'x_28_16': 1.0, 'x_29_17': 1.0, 'x_30_21': 1.0, 'x_31_41': 1.0, 'x_33_5': 1.0, 'x_34_23': 1.0, 'x_35_10': 1.0, 'x_37_48': 1.0, 'x_38_37': 1.0, 'x_39_45': 1.0, 'x_40_57': 1.0, 'x_41_58': 1.0, 'x_42_51': 1.0, 'x_43_30': 1.0, 'x_44_19': 1.0, 'x_45_6': 1.0, 'x_46_31': 1.0, 'x_47_38': 1.0, 'x_48_13': 1.0, 'x_49_20': 1.0, 'x_50_1': 1.0, 'x_51_28': 1.0, 'x_52_44': 1.0, 'x_53_40': 1.0, 'x_54_53': 1.0, 'x_55_46': 1.0, 'x_57_27': 1.0, 'x_58_14': 1.0, 'x_59_26': 1.0, 'x_60_43': 1.0, 'auto_1_8': 1.0, 'auto_1_18': 1.0, 'auto_1_32': 1.0, 'auto_1_36': 1.0, 'auto_1_56': 1.0, 'y_auto_1': 1.0}",longDistances_instance,Nuevo,Refrigerados=Enabled,{'ns0_hf1_cuts0_ps1'}
integer optimal solution,0.0,68.934,1967.0,"{'x_1_50': 1.0, 'x_2_34': 1.0, 'x_3_2': 1.0, 'x_4_60': 1.0, 'x_5_59': 1.0, 'x_6_45': 1.0, 'x_7_33': 1.0, 'x_9_10': 1.0, 'x_10_35': 1.0, 'x_11_22': 1.0, 'x_12_6': 1.0, 'x_13_1': 1.0, 'x_14_47': 1.0, 'x_15_16': 1.0, 'x_16_28': 1.0, 'x_17_29': 1.0, 'x_19_44': 1.0, 'x_20_49': 1.0, 'x_21_7': 1.0, 'x_22_9': 1.0, 'x_23_11': 1.0, 'x_24_4': 1.0, 'x_25_19': 1.0, 'x_26_3': 1.0, 'x_27_57': 1.0, 'x_28_51': 1.0, 'x_29_27': 1.0, 'x_30_21': 1.0, 'x_31_41': 1.0, 'x_33_5': 1.0, 'x_34_23': 1.0, 'x_35_25': 1.0, 'x_37_48': 1.0, 'x_38_37': 1.0, 'x_39_20': 1.0, 'x_40_53': 1.0, 'x_41_58': 1.0, 'x_42_55': 1.0, 'x_43_30': 1.0, 'x_44_52': 1.0, 'x_45_39': 1.0, 'x_46_31': 1.0, 'x_47_38': 1.0, 'x_48_13': 1.0, 'x_49_24': 1.0, 'x_50_17': 1.0, 'x_51_42': 1.0, 'x_52_15': 1.0, 'x_53_54': 1.0, 'x_54_12': 1.0, 'x_55_46': 1.0, 'x_57_40': 1.0, 'x_58_14': 1.0, 'x_59_26': 1.0, 'x_60_43': 1.0, 'auto_46_8': 1.0, 'auto_46_18': 1.0, 'auto_46_32': 1.0, 'auto_46_36': 1.0, 'auto_46_56': 1.0, 'y_auto_46': 1.0}",longDistances_instance,Nuevo,Precedencia=Enabled,{'ns0_hf1_cuts0_ps1'}
integer optimal solution,0.0,27.816,2632.0,"{'x_1_13': 1.0, 'x_2_8': 1.0, 'x_3_2': 1.0, 'x_5_7': 1.0, 'x_6_45': 1.0, 'x_7_33': 1.0, 'x_8_39': 1.0, 'x_9_10': 1.0, 'x_10_35': 1.0, 'x_12_6': 1.0, 'x_13_42': 1.0, 'x_14_22': 1.0, 'x_15_16': 1.0, 'x_16_12': 1.0, 'x_19_44': 1.0, 'x_20_49': 1.0, 'x_21_50': 1.0, 'x_22_3': 1.0, 'x_25_19': 1.0, 'x_27_36': 1.0, 'x_30_21': 1.0, 'x_31_46': 1.0, 'x_33_27': 1.0, 'x_35_25': 1.0, 'x_36_41': 1.0, 'x_37_48': 1.0, 'x_39_20': 1.0, 'x_41_31': 1.0, 'x_42_51': 1.0, 'x_43_30': 1.0, 'x_44_52': 1.0, 'x_45_43': 1.0, 'x_46_37': 1.0, 'x_48_14': 1.0, 'x_49_9': 1.0, 'x_50_1': 1.0, 'x_51_56': 1.0, 'x_52_15': 1.0, 'x_53_5': 1.0, 'x_56_53': 1.0, 'auto_12_17': 1.0, 'auto_12_23': 1.0, 'auto_12_24': 1.0, 'auto_12_57': 1.0, 'auto_12_58': 1.0, 'auto_14_18': 1.0, 'auto_14_26': 1.0, 'auto_14_29': 1.0, 'auto_14_47': 1.0, 'auto_14_55': 1.0, 'auto_52_4': 1.0, 'auto_52_28': 1.0, 'auto_52_40': 1.0, 'auto_52_54': 1.0, 'auto_52_59': 1.0, 'auto_56_11': 1.0, 'auto_56_32': 1.0, 'auto_56_34': 1.0, 'auto_56_38': 1.0, 'auto_56_60': 1.0, 'y_auto_12': 1.0, 'y_auto_14': 1.0, 'y_auto_52': 1.0, 'y_auto_56': 1.0}",longDistances_instance,Nuevo,All,{'ns1_hfA_cuts1_ps1'}
integer optimal solution,0.0,40.48,2027.0,"{'x_1_4': 1.0, 'x_2_8': 1.0, 'x_3_22': 1.0, 'x_4_24': 1.0, 'x_5_59': 1.0, 'x_6_45': 1.0, 'x_7_33': 1.0, 'x_8_39': 1.0, 'x_9_10': 1.0, 'x_10_35': 1.0, 'x_11_23': 1.0, 'x_12_6': 1.0, 'x_13_42': 1.0, 'x_14_18': 1.0, 'x_15_36': 1.0, 'x_16_12': 1.0, 'x_17_48': 1.0, 'x_18_37': 1.0, 'x_19_44': 1.0, 'x_20_49': 1.0, 'x_21_50': 1.0, 'x_22_11': 1.0, 'x_23_13': 1.0, 'x_24_5': 1.0, 'x_25_19': 1.0, 'x_27_29': 1.0, 'x_28_16': 1.0, 'x_29_17': 1.0, 'x_30_21': 1.0, 'x_31_46': 1.0, 'x_33_40': 1.0, 'x_34_2': 1.0, 'x_35_25': 1.0, 'x_36_41': 1.0, 'x_37_38': 1.0, 'x_38_47': 1.0, 'x_39_20': 1.0, 'x_40_57': 1.0, 'x_41_31': 1.0, 'x_42_51': 1.0, 'x_43_30': 1.0, 'x_44_52': 1.0, 'x_45_58': 1.0, 'x_46_55': 1.0, 'x_47_54': 1.0, 'x_48_14': 1.0, 'x_49_9': 1.0, 'x_50_1': 1.0, 'x_51_28': 1.0, 'x_52_15': 1.0, 'x_53_56': 1.0, 'x_54_53': 1.0, 'x_55_3': 1.0, 'x_56_34': 1.0, 'x_57_27': 1.0, 'x_58_60': 1.0, 'x_59_7': 1.0, 'x_60_43': 1.0, 'bici_3_26': 1.0, 'bici_3_32': 1.0, 'y_bici_3': 1.0}",longDistances_instance,Nuevo,Min_No_Camion=False,{'ns1_hfA_cuts1_ps1'}
integer optimal solution,0.0,11.998,2380.0,"{'x_1_4': 1.0, 'x_4_24': 1.0, 'x_6_45': 1.0, 'x_7_21': 1.0, 'x_9_10': 1.0, 'x_10_35': 1.0, 'x_13_42': 1.0, 'x_14_58': 1.0, 'x_15_16': 1.0, 'x_16_33': 1.0, 'x_17_48': 1.0, 'x_19_44': 1.0, 'x_20_40': 1.0, 'x_21_50': 1.0, 'x_22_9': 1.0, 'x_24_13': 1.0, 'x_25_19': 1.0, 'x_27_29': 1.0, 'x_28_6': 1.0, 'x_29_17': 1.0, 'x_31_46': 1.0, 'x_33_7': 1.0, 'x_35_25': 1.0, 'x_37_38': 1.0, 'x_38_47': 1.0, 'x_39_20': 1.0, 'x_40_57': 1.0, 'x_41_31': 1.0, 'x_42_51': 1.0, 'x_44_52': 1.0, 'x_45_39': 1.0, 'x_46_55': 1.0, 'x_47_14': 1.0, 'x_48_37': 1.0, 'x_50_1': 1.0, 'x_51_28': 1.0, 'x_52_15': 1.0, 'x_55_22': 1.0, 'x_57_27': 1.0, 'x_58_41': 1.0, 'auto_1_8': 1.0, 'auto_1_18': 1.0, 'auto_1_43': 1.0, 'auto_1_49': 1.0, 'auto_1_56': 1.0, 'auto_6_11': 1.0, 'auto_6_12': 1.0, 'auto_6_30': 1.0, 'auto_6_36': 1.0, 'auto_6_59': 1.0, 'auto_16_3': 1.0, 'auto_16_23': 1.0, 'auto_16_26': 1.0, 'auto_16_32': 1.0, 'auto_16_54': 1.0, 'auto_45_2': 1.0, 'auto_45_5': 1.0, 'auto_45_34': 1.0, 'auto_45_53': 1.0, 'auto_45_60': 1.0, 'y_auto_1': 1.0, 'y_auto_6': 1.0, 'y_auto_16': 1.0, 'y_auto_45': 1.0}",longDistances_instance,Nuevo,Exclusivos=Disabled,{'ns1_hfA_cuts1_ps1'}
integer optimal solution,0.0,28.425,2632.0,"{'x_1_13': 1.0, 'x_2_8': 1.0, 'x_3_2': 1.0, 'x_5_7': 1.0, 'x_6_45': 1.0, 'x_7_33': 1.0, 'x_8_39': 1.0, 'x_9_10': 1.0, 'x_10_35': 1.0, 'x_12_6': 1.0, 'x_13_42': 1.0, 'x_14_22': 1.0, 'x_15_16': 1.0, 'x_16_12': 1.0, 'x_19_44': 1.0, 'x_20_49': 1.0, 'x_21_50': 1.0, 'x_22_3': 1.0, 'x_25_19': 1.0, 'x_27_36': 1.0, 'x_30_21': 1.0, 'x_31_46': 1.0, 'x_33_27': 1.0, 'x_35_25': 1.0, 'x_36_41': 1.0, 'x_37_48': 1.0, 'x_39_20': 1.0, 'x_41_31': 1.0, 'x_42_51': 1.0, 'x_43_30': 1.0, 'x_44_52': 1.0, 'x_45_43': 1.0, 'x_46_37': 1.0, 'x_48_14': 1.0, 'x_49_9': 1.0, 'x_50_1': 1.0, 'x_51_56': 1.0, 'x_52_15': 1.0, 'x_53_5': 1.0, 'x_56_53': 1.0, 'auto_12_17': 1.0, 'auto_12_23': 1.0, 'auto_12_24': 1.0, 'auto_12_57': 1.0, 'auto_12_58': 1.0, 'auto_14_18': 1.0, 'auto_14_26': 1.0, 'auto_14_29': 1.0, 'auto_14_47': 1.0, 'auto_14_55': 1.0, 'auto_52_4': 1.0, 'auto_52_28': 1.0, 'auto_52_40': 1.0, 'auto_52_54': 1.0, 'auto_52_59': 1.0, 'auto_56_11': 1.0, 'auto_56_32': 1.0, 'auto_56_34': 1.0, 'auto_56_38': 1.0, 'auto_56_60': 1.0, 'y_auto_12': 1.0, 'y_auto_14': 1.0, 'y_auto_52': 1.0, 'y_auto_56': 1.0}",longDistances_instance,Nuevo,Refrigerados=Disabled,{'ns1_hfA_cuts1_ps1'}
integer optimal solution,0.0,8.724,2632.0,"{'x_1_13': 1.0, 'x_2_8': 1.0, 'x_3_2': 1.0, 'x_5_7': 1.0, 'x_6_45': 1.0, 'x_7_33': 1.0, 'x_8_39': 1.0, 'x_9_10': 1.0, 'x_10_35': 1.0, 'x_12_6': 1.0, 'x_13_42': 1.0, 'x_14_22': 1.0, 'x_15_16': 1.0, 'x_16_12': 1.0, 'x_19_44': 1.0, 'x_20_49': 1.0, 'x_21_50': 1.0, 'x_22_3': 1.0, 'x_25_19': 1.0, 'x_27_36': 1.0, 'x_30_21': 1.0, 'x_31_46': 1.0, 'x_33_27': 1.0, 'x_35_25': 1.0, 'x_36_41': 1.0, 'x_37_48': 1.0, 'x_39_20': 1.0, 'x_41_31': 1.0, 'x_42_51': 1.0, 'x_43_30': 1.0, 'x_44_52': 1.0, 'x_45_43': 1.0, 'x_46_37': 1.0, 'x_48_14': 1.0, 'x_49_9': 1.0, 'x_50_1': 1.0, 'x_51_56': 1.0, 'x_52_15': 1.0, 'x_53_5': 1.0, 'x_56_53': 1.0, 'auto_6_24': 1.0, 'auto_6_29': 1.0, 'auto_6_34': 1.0, 'auto_6_55': 1.0, 'auto_6_57': 1.0, 'auto_13_18': 1.0, 'auto_13_28': 1.0, 'auto_13_32': 1.0, 'auto_13_47': 1.0, 'auto_13_59': 1.0, 'auto_49_4': 1.0, 'auto_49_11': 1.0, 'auto_49_23': 1.0, 'auto_49_38': 1.0, 'auto_49_58': 1.0, 'auto_52_17': 1.0, 'auto_52_26': 1.0, 'auto_52_40': 1.0, 'auto_52_54': 1.0, 'auto_52_60': 1.0, 'y_auto_6': 1.0, 'y_auto_13': 1.0, 'y_auto_49': 1.0, 'y_auto_52': 1.0}",longDistances_instance,Nuevo,Precedencia=Disabled,{'ns1_hfA_cuts1_ps1'}
integer optimal solution,0.0,17.699,2001.0,"{'x_1_13': 1.0, 'x_2_34': 1.0, 'x_3_55': 1.0, 'x_4_60': 1.0, 'x_5_59': 1.0, 'x_6_45': 1.0, 'x_7_33': 1.0, 'x_8_2': 1.0, 'x_9_49': 1.0, 'x_10_9': 1.0, 'x_11_22': 1.0, 'x_12_6': 1.0, 'x_13_42': 1.0, 'x_14_47': 1.0, 'x_15_52': 1.0, 'x_16_12': 1.0, 'x_17_29': 1.0, 'x_19_25': 1.0, 'x_20_39': 1.0, 'x_21_50': 1.0, 'x_22_3': 1.0, 'x_23_11': 1.0, 'x_24_4': 1.0, 'x_25_35': 1.0, 'x_27_57': 1.0, 'x_29_27': 1.0, 'x_30_21': 1.0, 'x_31_41': 1.0, 'x_33_16': 1.0, 'x_34_23': 1.0, 'x_35_10': 1.0, 'x_36_15': 1.0, 'x_37_48': 1.0, 'x_38_37': 1.0, 'x_39_8': 1.0, 'x_40_20': 1.0, 'x_41_36': 1.0, 'x_42_51': 1.0, 'x_43_30': 1.0, 'x_44_19': 1.0, 'x_45_58': 1.0, 'x_46_31': 1.0, 'x_47_38': 1.0, 'x_48_17': 1.0, 'x_49_24': 1.0, 'x_50_1': 1.0, 'x_51_56': 1.0, 'x_52_44': 1.0, 'x_53_5': 1.0, 'x_55_46': 1.0, 'x_56_53': 1.0, 'x_57_40': 1.0, 'x_58_14': 1.0, 'x_59_7': 1.0, 'x_60_43': 1.0, 'auto_46_18': 1.0, 'auto_46_26': 1.0, 'auto_46_28': 1.0, 'auto_46_32': 1.0, 'auto_46_54': 1.0, 'y_auto_46': 1.0}",longDistances_instance,Nuevo,"Min_No_Camion=Disabled, Max_Bicis=30, Max_Autos=15",{'ns1_hfA_cuts1_ps1'}
integer optimal solution,0.0,5.42,1927.0,"{'x_1_4': 1.0, 'x_2_34': 1.0, 'x_3_2': 1.0, 'x_4_24': 1.0, 'x_5_59': 1.0, 'x_6_12': 1.0, 'x_7_33': 1.0, 'x_9_49': 1.0, 'x_10_9': 1.0, 'x_11_22': 1.0, 'x_12_54': 1.0, 'x_13_42': 1.0, 'x_14_47': 1.0, 'x_15_52': 1.0, 'x_16_15': 1.0, 'x_17_50': 1.0, 'x_19_25': 1.0, 'x_20_39': 1.0, 'x_21_7': 1.0, 'x_22_55': 1.0, 'x_23_11': 1.0, 'x_24_60': 1.0, 'x_25_35': 1.0, 'x_26_3': 1.0, 'x_27_29': 1.0, 'x_28_16': 1.0, 'x_29_17': 1.0, 'x_30_21': 1.0, 'x_31_41': 1.0, 'x_33_5': 1.0, 'x_34_23': 1.0, 'x_35_10': 1.0, 'x_37_48': 1.0, 'x_38_37': 1.0, 'x_39_45': 1.0, 'x_40_57': 1.0, 'x_41_58': 1.0, 'x_42_51': 1.0, 'x_43_30': 1.0, 'x_44_19': 1.0, 'x_45_6': 1.0, 'x_46_31': 1.0, 'x_47_38': 1.0, 'x_48_13': 1.0, 'x_49_20': 1.0, 'x_50_1': 1.0, 'x_51_28': 1.0, 'x_52_44': 1.0, 'x_53_40': 1.0, 'x_54_53': 1.0, 'x_55_46': 1.0, 'x_57_27': 1.0, 'x_58_14': 1.0, 'x_59_26': 1.0, 'x_60_43': 1.0, 'auto_1_8': 1.0, 'auto_1_18': 1.0, 'auto_1_32': 1.0, 'auto_1_36': 1.0, 'auto_1_56': 1.0, 'y_auto_1': 1.0}",longDistances_instance,Nuevo,All restrictions disabled,{'ns1_hfA_cuts1_ps1'}
integer optimal solution,0.0,21.416,2001.0,"{'x_1_13': 1.0, 'x_2_34': 1.0, 'x_3_55': 1.0, 'x_4_60': 1.0, 'x_5_59': 1.0, 'x_6_45': 1.0, 'x_7_33': 1.0, 'x_8_2': 1.0, 'x_9_49': 1.0, 'x_10_9': 1.0, 'x_11_22': 1.0, 'x_12_6': 1.0, 'x_13_42': 1.0, 'x_14_47': 1.0, 'x_15_52': 1.0, 'x_16_12': 1.0, 'x_17_29': 1.0, 'x_19_25': 1.0, 'x_20_39': 1.0, 'x_21_50': 1.0, 'x_22_3': 1.0, 'x_23_11': 1.0, 'x_24_4': 1.0, 'x_25_35': 1.0, 'x_27_57': 1.0, 'x_29_27': 1.0, 'x_30_21': 1.0, 'x_31_41': 1.0, 'x_33_16': 1.0, 'x_34_23': 1.0, 'x_35_10': 1.0, 'x_36_15': 1.0, 'x_37_48': 1.0, 'x_38_37': 1.0, 'x_39_8': 1.0, 'x_40_20': 1.0, 'x_41_36': 1.0, 'x_42_51': 1.0, 'x_43_30': 1.0, 'x_44_19': 1.0, 'x_45_58': 1.0, 'x_46_31': 1.0, 'x_47_38': 1.0, 'x_48_17': 1.0, 'x_49_24': 1.0, 'x_50_1': 1.0, 'x_51_56': 1.0, 'x_52_44': 1.0, 'x_53_5': 1.0, 'x_55_46': 1.0, 'x_56_53': 1.0, 'x_57_40': 1.0, 'x_58_14': 1.0, 'x_59_7': 1.0, 'x_60_43': 1.0, 'auto_46_18': 1.0, 'auto_46_26': 1.0, 'auto_46_28': 1.0, 'auto_46_32': 1.0, 'auto_46_54': 1.0, 'y_auto_46': 1.0}",longDistances_instance,Nuevo,Exclusivos=Enabled,{'ns1_hfA_cuts1_ps1'}
integer optimal solution,0.0,5.461,1927.0,"{'x_1_4': 1.0, 'x_2_34': 1.0, 'x_3_2': 1.0, 'x_4_24': 1.0, 'x_5_59': 1.0, 'x_6_12': 1.0, 'x_7_33': 1.0, 'x_9_49': 1.0, 'x_10_9': 1.0, 'x_11_22': 1.0, 'x_12_54': 1.0, 'x_13_42': 1.0, 'x_14_47': 1.0, 'x_15_52': 1.0, 'x_16_15': 1.0, 'x_17_50': 1.0, 'x_19_25': 1.0, 'x_20_39': 1.0, 'x_21_7': 1.0, 'x_22_55': 1.0, 'x_23_11': 1.0, 'x_24_60': 1.0, 'x_25_35': 1.0, 'x_26_3': 1.0, 'x_27_29': 1.0, 'x_28_16': 1.0, 'x_29_17': 1.0, 'x_30_21': 1.0, 'x_31_41': 1.0, 'x_33_5': 1.0, 'x_34_23': 1.0, 'x_35_10': 1.0, 'x_37_48': 1.0, 'x_38_37': 1.0, 'x_39_45': 1.0, 'x_40_57': 1.0, 'x_41_58': 1.0, 'x_42_51': 1.0, 'x_43_30': 1.0, 'x_44_19': 1.0, 'x_45_6': 1.0, 'x_46_31': 1.0, 'x_47_38': 1.0, 'x_48_13': 1.0, 'x_49_20': 1.0, 'x_50_1': 1.0, 'x_51_28': 1.0, 'x_52_44': 1.0, 'x_53_40': 1.0, 'x_54_53': 1.0, 'x_55_46': 1.0, 'x_57_27': 1.0, 'x_58_14': 1.0, 'x_59_26': 1.0, 'x_60_43': 1.0, 'auto_1_8': 1.0, 'auto_1_18': 1.0, 'auto_1_32': 1.0, 'auto_1_36': 1.0, 'auto_1_56': 1.0, 'y_auto_1': 1.0}",longDistances_instance,Nuevo,Refrigerados=Enabled,{'ns1_hfA_cuts1_ps1'}
